Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1184087108,Samuel,Andre,Webster,TX,77598,1.0,Orthopedic Surgery,99442,"Telephone medical discussion with physician, 11-20 minutes",O,62,93.0,93,125.0,73.028387097,58.458602151,71.391397849
1184091407,Foner,Melissa,Memphis,TN,38126,1.0,Physician Assistant,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,24,24.0,24,34.0,14.249166667,10.395,11.966666667
1184091407,Foner,Melissa,Memphis,TN,38126,1.0,Physician Assistant,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,32,139.0,139,112.0,37.406906475,28.967697842,32.61057554
1184091407,Foner,Melissa,Memphis,TN,38126,1.0,Physician Assistant,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,32,145.0,145,96.0,37.898551724,29.773586207,32.111586207
1184091407,Foner,Melissa,Memphis,TN,38126,1.0,Physician Assistant,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,32,314.0,145,80.25477707,31.057133758,24.659745223,26.336624204
1184099707,Wanjiru Luvinzu,Emmah,Worcester,MA,1655,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",F,13,13.0,13,164.0,56.793076923,31.167692308,30.482307692
1184099707,Wanjiru Luvinzu,Emmah,Worcester,MA,1655,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",F,41,43.0,43,244.41860465,83.454186047,46.845348837,45.662790698
1184100117,Allen,Allison,Langhorne,PA,19047,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,15,15.0,15,117.0,47.497333333,38.108,38.114666667
1184100752,Duel,Daniel,Cardiff By The Sea,CA,92007,1.0,Psychiatry,99443,"Telephone medical discussion with physician, 21-30 minutes",O,15,95.0,95,391.22631579,114.56842105,80.979684211,90.464210526
1184110108,Leo,Sheeba,Philadelphia,PA,19140,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,47.0,47,55.967659574,55.353191489,30.242553191,48.12893617
1184111379,Shim,Lea,Puyallup,WA,98372,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,13.0,13,187.0,85.196153846,50.701538462,55.364615385
1184111551,Gulish,Lisa,Saint Helena,CA,94574,7.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,49,53.0,53,200.52830189,60.995471698,46.977735849,58.839622642
1184111551,Gulish,Lisa,Saint Helena,CA,94574,7.0,Physician Assistant,99443,"Telephone medical discussion with physician, 21-30 minutes",O,64,83.0,83,278.48192771,89.97,72.01,85.13
1184114787,Workman,Nathan,Cleveland,OH,44109,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,30.0,30,175.0,54.272666667,33.15,51.315666667
1184114787,Workman,Nathan,Cleveland,OH,44109,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,15,15.0,15,274.0,79.466666667,51.556,75.032666667
1184117111,Lin,Vanessa,East Stroudsburg,PA,18301,1.0,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,21,22.0,22,97.045454545,51.860909091,19.927272727,23.636363636
1184117111,Lin,Vanessa,East Stroudsburg,PA,18301,1.0,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,23,25.0,25,180.0,86.5004,53.4532,56.1012
1184127912,Keifer,Gregory,Big Pine Key,FL,33043,5.0,General Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,38,39.0,39,35.0,20.518461538,15.921025641,14.761538462
1184127912,Keifer,Gregory,Big Pine Key,FL,33043,5.0,General Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,21,68.0,68,75.0,51.1,40.71,39.32
1184127912,Keifer,Gregory,Big Pine Key,FL,33043,5.0,General Practice,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,34,139.0,139,75.0,50.76,40.44,38.26
1184130056,Palmer,April,Wyomissing,PA,19610,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,28,30.0,30,42.33,42.423333333,31.696,35.34
1184130056,Palmer,April,Wyomissing,PA,19610,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,34,39.0,39,82.65,74.594615385,50.758461538,51.821794872
1184135535,Wellman,Ashley,Sardinia,OH,45171,2.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,14,14.0,14,84.0,44.960714286,28.835,30.677857143
1184136996,Smalley,Debra,St Charles,IL,60174,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,26.0,26,175.0,81.192692308,62.332692308,57.942307692
1184137630,Pauvlinch,Rachael,Cranberry Twp,PA,16066,1.0,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",O,20,26.0,26,72.0,35.727307692,21.491153846,30.950769231
1184140634,Racanelli,Katherine,Hinsdale,IL,60521,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,11,11.0,11,119.0,79.77,60.623636364,57.769090909
1184143505,Tomas,Jackeline,Hasbrouck Heights,NJ,7604,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,21,26.0,26,296.73076923,83.276538462,46.254615385,42.635384615
1184144065,Michels,Rebecca,Eureka,MO,63025,2.0,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,18,48.0,48,181.0,88.931666667,60.79375,61.121875
1184144792,Dizhgalvis,Maria,Rochester,NY,14620,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,75,81.0,81,225.0,123.1437037,98.035802469,84.607530864
1184144792,Dizhgalvis,Maria,Rochester,NY,14620,1.0,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,15,15.0,15,35.0,20.372,15.209333333,12.014666667
1184144792,Dizhgalvis,Maria,Rochester,NY,14620,1.0,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,75,220.0,220,101.0,51.670909091,40.296454545,32.543409091
1184144792,Dizhgalvis,Maria,Rochester,NY,14620,1.0,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,123,325.0,325,88.0,48.243046154,36.969138462,31.121138462
1184144792,Dizhgalvis,Maria,Rochester,NY,14620,1.0,Nurse Practitioner,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,90,443.0,194,71.16027088,39.051738149,30.286139955,25.58537246
1184150633,Davis,William,West Hollywood,CA,90048,1.0,Hospitalist,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,27,43.0,43,25.189302326,15.12,12.05,11.16
1184157471,King,Melissa,Leola,PA,17540,1.0,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,12,13.0,13,86.0,53.963076923,33.176923077,34.423846154
1184158248,Halpern,Brooke,Savannah,GA,31404,1.0,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,41,42.0,42,58.0,17.12,13.7,15.15
1184158248,Halpern,Brooke,Savannah,GA,31404,1.0,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,52,277.0,277,192.0,44.269241877,34.822707581,38.733826715
1184158248,Halpern,Brooke,Savannah,GA,31404,1.0,Internal Medicine,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,60,369.0,369,158.0,45.659430894,35.805934959,37.560867209
1184158248,Halpern,Brooke,Savannah,GA,31404,1.0,Internal Medicine,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,19,50.0,37,127.0,37.6056,29.4926,30.501
1184166068,Childress,Jennifer,Hays,NC,28635,5.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,11,15.0,15,76.0,45.450666667,28.126666667,29.528
1184168387,Thompson,Melissa,Orange,CA,92868,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,13.0,13,245.0,85.06,51.090769231,45.266923077
1184168957,Rubin,Rachel,Glen Rock,NJ,7452,1.0,Registered Dietitian or Nutrition Professional,98967,"Telephone medical discussion provided by nonphysician professional, 11-20 minutes",O,18,34.0,34,92.0,20.7,14.523529412,16.994117647
1184168957,Rubin,Rachel,Glen Rock,NJ,7452,1.0,Registered Dietitian or Nutrition Professional,98968,"Telephone medical discussion provided by nonphysician professional, 21-30 minutes",O,18,37.0,37,134.0,28.825405405,21.709459459,25.104864865
1184175044,Duerstock,Priscilla,Logan Twp,NJ,8085,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,24,54.0,54,135.0,84.785555556,66.279444444,59.399259259
1184175739,Dillon,Casey,Crossville,TN,38555,4.0,Physician Assistant,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,16,16.0,16,30.0,14.273125,9.21375,10.825
1184175739,Dillon,Casey,Crossville,TN,38555,4.0,Physician Assistant,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,26,170.0,170,60.0,36.748,27.812058824,32.169764706
1184175739,Dillon,Casey,Crossville,TN,38555,4.0,Physician Assistant,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,28,198.0,198,60.0,37.154141414,28.457727273,31.575959596
1184175739,Dillon,Casey,Crossville,TN,38555,4.0,Physician Assistant,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,27,187.0,185,45.0,30.408235294,23.456791444,25.816417112
1184186009,Alam,Muhammad,Jacksonville,FL,32209,1.0,Urology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,14,14.0,14,99.0,86.19,68.67,71.19
1184186033,Land,Michael,Adairsville,GA,30103,4.0,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,16,17.0,17,163.58823529,63.042941176,42.573529412,63.975294118
1184186736,Asare,Louisa,Tucson,AZ,85748,1.0,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,14,16.0,16,275.25,54.02,43.04,44.1
1184186736,Asare,Louisa,Tucson,AZ,85748,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,19.0,19,288.0,87.55,57.326842105,59.011052632
1184190936,Homolka,Megan,Hays,KS,67601,4.0,Nurse Practitioner,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,13,14.0,14,328.0,77.03,60.76,63.82
1184201691,Tseng,Kelsey,San Antonio,TX,78253,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,11,18.0,18,231.0,55.647777778,28.989444444,28.946111111
1184212193,Shue,Jennifer,Pensacola,FL,32501,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,30,33.0,33,85.303030303,75.961515152,54.883939394,55.348484848
1184217432,Dye,Carole,Dover,DE,19904,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,13,13.0,13,37.076923077,36.480769231,29.065384615,37.49
1184220196,Hogan,Gabriela,Pen Argyl,PA,18072,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,30,36.0,36,98.75,45.143333333,27.023611111,28.833055556
1184225377,Lieu,Monica,Yorba Linda,CA,92886,1.0,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",O,26,28.0,28,153.0,52.432142857,42.533571429,38.158571429
1184225377,Lieu,Monica,Yorba Linda,CA,92886,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,12,12.0,12,245.0,83.521666667,67.956666667,61.780833333
1184226805,Neuman,Casey,Wausau,WI,54401,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,63,67.0,67,58.253731343,45.123731343,28.284626866,30.030298507
1184233066,Patel,Sonal,Hopkinton,MA,1748,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,11,11.0,11,542.54545455,118.69909091,92.613636364,83.204545455
1184234593,Gash,Jessica,San Luis Obispo,CA,93401,1.0,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",O,23,26.0,26,99.66,50.035769231,32.097692308,30.280384615
1184235681,Oliveira,Sarah,Frederick,MD,21701,1.1,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,11,14.0,14,181.0,78.687142857,53.965714286,51.874285714
1184236572,Rayos,Chloe Renee,Rancho Mirage,CA,92270,1.0,Nurse Practitioner,98968,"Telephone medical discussion provided by nonphysician professional, 21-30 minutes",O,61,64.0,64,75.0,28.9746875,22.3490625,21.6515625
1184240095,Howey,Khristina,Greeneville,TN,37743,4.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,12,12.0,12,140.0,77.686666667,25.666666667,52.458333333
1184246472,Kyvik,Samantha,Monroe,NY,10950,1.0,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",O,55,57.0,57,121.63403509,51.121929825,35.657894737,32.885964912
1184252975,Swanson,Cara,Chillicothe,OH,45601,4.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",F,12,12.0,12,268.0,63.62,50.69,51.8
1184255093,Lindeire,Yvonne,South Bend,IN,46613,1.0,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,24,25.0,25,22.56,14.4984,10.6168,11.9832
1184255093,Lindeire,Yvonne,South Bend,IN,46613,1.0,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,74,159.0,159,68.030691824,38.122012579,29.760628931,32.835408805
1184255093,Lindeire,Yvonne,South Bend,IN,46613,1.0,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,121,265.0,265,62.909811321,38.263584906,29.789886792,31.832339623
1184255093,Lindeire,Yvonne,South Bend,IN,46613,1.0,Nurse Practitioner,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,58,128.0,128,50.85046875,31.27171875,24.326171875,25.8453125
1184258014,Nirschl,Fallan,Seattle,WA,98115,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,32,49.0,49,77.040816327,51.853061224,37.992857143,34.427755102
1184258014,Nirschl,Fallan,Seattle,WA,98115,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,41,61.0,61,117.62295082,79.097704918,57.821967213,55.733442623
1184258014,Nirschl,Fallan,Seattle,WA,98115,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,28,41.0,41,130.48780488,101.51,76.632682927,81.276829268
1184260952,Lin,Kylie,Temple,TX,76508,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",F,16,16.0,16,74.0,28.52,22.72,23.25
1184261489,Perry,Katherine,Allentown,PA,18103,1.0,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,23,44.0,44,120.0,39.683636364,30.287727273,32.038181818
1184261489,Perry,Katherine,Allentown,PA,18103,1.0,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,20,25.0,25,100.0,39.7732,30.528,31.2736
1184261489,Perry,Katherine,Allentown,PA,18103,1.0,Nurse Practitioner,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,12,24.0,13,85.0,32.534583333,24.055,24.49875
1184262537,Salim,Heidi,New York,NY,10032,1.0,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",F,11,11.0,11,100.0,34.025454545,24.727272727,21.136363636
1184262537,Salim,Heidi,New York,NY,10032,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",F,13,13.0,13,192.0,65.278461538,53.204615385,44.876923077
1184263717,Frye,Jordan,Yuma,AZ,85364,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,15.0,15,184.6,73.087333333,48.074666667,44.152
1184263816,Tritch,Julia,Mobile,AL,36693,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",F,32,53.0,53,70.0,52.766037736,36.288301887,38.445660377
1184263816,Tritch,Julia,Mobile,AL,36693,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,30,41.0,41,70.0,53.452682927,22.413658537,42.626585366
1184263816,Tritch,Julia,Mobile,AL,36693,1.0,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,31,44.0,44,50.0,28.389090909,12.245454545,12.245454545
1184266728,Berna,Katie,Millsboro,DE,19966,5.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,19,28.0,28,125.0,70.284285714,55.066071429,60.798214286
1184266728,Berna,Katie,Millsboro,DE,19966,5.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,14,16.0,16,150.0,102.4675,61.565625,66.495625
1184267577,Simpson,Bethany,Indian Trail,NC,28079,1.0,Physician Assistant,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,14,14.0,14,44.0,14.58,11.62,12.88
1184267577,Simpson,Bethany,Indian Trail,NC,28079,1.0,Physician Assistant,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,12,51.0,51,143.0,38.05,30.32,33.43
1184273617,Ellingson Hipolito,Chelsea,La Jolla,CA,92037,1.0,Physician Assistant,Q3014,Telehealth originating site facility fee,O,19,24.0,24,200.0,28.18,22.45,22.45
1184275851,Creech,Tara,Flagstaff,AZ,86004,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,12,15.0,15,173.12,57.191333333,33.237333333,49.540666667
1184297038,Franz,Marie,Shelby Township,MI,48315,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,43,48.0,48,68.0,32.877291667,23.951458333,35.823125
1184297038,Franz,Marie,Shelby Township,MI,48315,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,16,17.0,17,113.0,61.380588235,46.189411765,58.075294118
1184299083,Dodd,Sarah,Jacksonville,FL,32224,1.0,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",F,62,62.0,62,117.0,29.217741935,22.894677419,22.875
1184299083,Dodd,Sarah,Jacksonville,FL,32224,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",F,63,67.0,67,247.0,55.633432836,43.658507463,43.382686567
1184326928,Ghaleb,Yousif,Dearborn,MI,48126,1.0,Optometry,99441,"Telephone medical discussion with physician, 5-10 minutes",O,42,42.0,42,75.0,56.0,44.62,44.112380952
1184332256,Lim,Jieun,Brooklyn,NY,11234,1.0,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,22,22.0,22,47.0,20.2,16.09,12.87
1184332256,Lim,Jieun,Brooklyn,NY,11234,1.0,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,22,45.0,45,119.0,51.16,40.76,33.42
1184332256,Lim,Jieun,Brooklyn,NY,11234,1.0,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,22,45.0,45,112.0,48.01,38.25,32.51
1184334674,Ibezim,Faith,Flemington,NJ,8822,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,30.0,30,115.0,84.783666667,66.369333333,59.359333333
1184335085,Martens,Jonathan,Tucson,AZ,85710,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,14,20.0,20,190.0,82.194,65.489,85.13
1184339293,Halko,Johna,Oswego,NY,13126,4.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,45,45.0,45,120.0,72.483111111,53.765111111,56.860666667
1184355687,Maenner,Michele,West Reading,PA,19611,1.0,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,13,34.0,34,180.0,39.138823529,30.253235294,32.529411765
1184355687,Maenner,Michele,West Reading,PA,19611,1.0,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,12,29.0,29,96.0,39.21,31.24,32.51
1184355687,Maenner,Michele,West Reading,PA,19611,1.0,Nurse Practitioner,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,12,23.0,23,123.0,32.07,25.55,26.42
1184355919,D'lugin,Alyssa,Cary,NC,27518,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,23,25.0,25,347.4,72.73,50.4728,53.2444
1184360026,Perrotti,Erin,Concord,NC,28025,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,11,11.0,11,136.0,40.200909091,30.559090909,35.471818182
1184362600,Jackson,Samala,Philadelphia,PA,19134,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,12,15.0,15,55.668,41.431333333,30.748,35.366
1184369555,Pelleran,Brittany,Sun City,AZ,85351,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,12,12.0,12,180.0,74.300833333,54.193333333,55.6225
1184372047,Abdulqadir,Shabana,Merced,CA,95340,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,16,17.0,17,105.0,78.783529412,44.096470588,42.72
1184372047,Abdulqadir,Shabana,Merced,CA,95340,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,58,70.0,70,152.0,110.58214286,80.568428571,77.871
1184372583,Weisent,Tyler,Cleveland,OH,44106,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",F,61,72.0,72,100.0,54.1875,37.3275,38.313055556
1184376592,Menard,Shelby,Somersworth,NH,3878,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,11,11.0,11,153.0,47.88,38.15,37.49
1184376592,Menard,Shelby,Somersworth,NH,3878,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,44,55.0,55,247.0,76.678545455,57.693272727,57.219090909
1184377855,Adeloye,Olufunmilayo,Columbia,MD,21045,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,47,87.0,87,198.0,80.940689655,61.477241379,57.737471264
1184377889,Scott,Bryan,Safford,AZ,85546,4.0,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,14,14.0,14,60.0,15.535714286,10.585714286,11.132857143
1184377889,Scott,Bryan,Safford,AZ,85546,4.0,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,12,33.0,33,210.0,40.4,30.210909091,31.49969697
1184377889,Scott,Bryan,Safford,AZ,85546,4.0,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,20,100.0,100,160.0,39.8342,31.0389,31.8329
1184377889,Scott,Bryan,Safford,AZ,85546,4.0,Nurse Practitioner,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,14,68.0,68,120.0,32.457794118,25.469852941,26.041911765
1184391724,Alwash,Aleksandra,Worcester,MA,1609,1.0,Nurse Practitioner,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,17,74.0,74,174.40540541,42.400810811,31.256081081,30.109189189
1184394967,Zolfonoon,Giancarlo,Brockton,MA,2302,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",F,14,32.0,32,138.375,83.22875,57.9075,56.51625
1184395162,Van Oosbree,Danielle,Des Moines,IA,50309,1.0,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,38,178.0,178,32.780898876,28.231966292,19.914044944,19.914044944
1184396392,Gilani,Sameer,Pittsfield,MA,1201,1.0,Physician Assistant,99442,"Telephone medical discussion with physician, 11-20 minutes",O,11,11.0,11,117.0,56.826363636,29.575454545,46.13
1184396848,Henderson,Cassandra,San Angelo,TX,76903,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,92,141.0,141,75.0,72.342269504,46.356028369,49.762624113
1184409468,Rahman,Farzana,East Meadow,NY,11554,1.0,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",F,45,58.0,58,61.03137931,39.45,31.43,27.37
1184600462,Lammers,Steven,Vernon Hills,IL,60061,1.0,Psychiatry,99442,"Telephone medical discussion with physician, 11-20 minutes",O,79,87.0,87,100.0,93.221494253,68.143333333,65.535287356
1184600728,Olson,Kevin,Marshall,VA,20115,2.0,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,18,21.0,21,180.0,68.546190476,54.67,71.084761905
1184600728,Olson,Kevin,Marshall,VA,20115,2.0,Family Practice,99443,"Telephone medical discussion with physician, 21-30 minutes",O,11,13.0,13,250.0,107.33307692,72.343076923,87.449230769
1184601007,Zhang,Chi,North Adams,MA,1247,4.0,Gastroenterology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,27.0,27,117.0,67.697777778,43.324444444,61.398148148
1184601510,Rosenberg,Mark,Sterling Heights,MI,48310,1.0,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,34,48.0,48,140.0,92.9325,65.10875,62.29125
1184601510,Rosenberg,Mark,Sterling Heights,MI,48310,1.0,Family Practice,99443,"Telephone medical discussion with physician, 21-30 minutes",O,22,28.0,28,170.0,119.01392857,88.326071429,95.645357143
1184602302,Komer,Cyrus,Brookline,MA,2446,1.0,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,38,62.0,62,150.0,62.455967742,45.462096774,40.322741935
1184602302,Komer,Cyrus,Brookline,MA,2446,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,43,76.0,76,200.0,99.640789474,67.917236842,60.961184211
1184602302,Komer,Cyrus,Brookline,MA,2446,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,28,42.0,42,260.0,138.765,108.9797619,98.60047619
1184602757,Jamieson,Robert,Nashville,TN,37203,1.0,Psychiatry,99443,"Telephone medical discussion with physician, 21-30 minutes",O,96,143.0,143,200.0,105.91363636,74.720629371,90.775244755
1184602856,Khanwani,Shyam,Fayetteville,GA,30215,2.0,Hematology-Oncology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,12,12.0,12,228.0,66.120833333,36.751666667,35.98
